55.0,63.0,58.0,55.0,58.0,59.0,57.0,55.0,58.0,59.0,65.0
55.0,59.0,57.0,55.0,56.0,56.0,55.0,50.0,57.0,54.0,61.0
56.0,56.0,55.0,54.0,54.0,54.0,55.0,48.0,57.0,52.0,55.0
56.0,53.0,55.0,52.0,55.0,51.0,55.0,46.0,57.0,50.0,53.0
55.0,52.0,53.0,50.0,55.0,51.0,54.0,46.0,57.0,49.0,53.0
50.0,52.0,52.0,49.0,55.0,51.0,54.0,46.0,54.0,49.0,52.0
48.0,52.0,52.0,48.0,55.0,50.0,53.0,46.0,52.0,50.0,52.0
49.0,51.0,52.0,50.0,54.0,50.0,51.0,48.0,50.0,50.0,51.0
48.0,50.0,51.0,50.0,54.0,51.0,49.0,48.0,49.0,52.0,48.0
48.0,50.0,51.0,49.0,53.0,52.0,48.0,46.0,51.0,52.0,46.0
48.0,51.0,49.0,48.0,52.0,52.0,48.0,45.0,50.0,52.0,45.0
46.0,51.0,50.0,46.0,51.0,51.0,47.0,45.0,48.0,51.0,45.0
47.0,51.0,49.0,45.0,50.0,49.0,47.0,43.0,47.0,49.0,46.0
47.0,50.0,49.0,45.0,49.0,50.0,45.0,43.0,46.0,50.0,46.0
47.0,50.0,45.0,45.0,49.0,50.0,45.0,44.0,45.0,51.0,47.0
55.0,51.0,50.0,49.0,54.0,54.0,51.0,50.0,50.0,54.0,46.0
57.0,53.0,52.0,54.0,58.0,58.0,56.0,55.0,56.0,58.0,48.0
60.0,54.0,57.0,60.0,61.0,61.0,63.0,62.0,60.0,62.0,51.0
62.0,56.0,60.0,64.0,61.0,63.0,66.0,65.0,62.0,64.0,52.0
62.0,60.0,62.0,65.0,60.0,66.0,65.0,65.0,63.0,66.0,58.0
63.0,62.0,60.0,66.0,60.0,66.0,67.0,67.0,67.0,67.0,62.0
63.0,66.0,61.0,67.0,59.0,68.0,71.0,69.0,68.0,69.0,65.0
61.0,69.0,61.0,67.0,59.0,69.0,68.0,69.0,68.0,70.0,67.0
61.0,69.0,60.0,66.0,58.0,68.0,67.0,68.0,67.0,69.0,67.0
58.0,65.0,59.0,62.0,58.0,62.0,63.0,62.0,63.0,63.0,65.0
54.0,59.0,58.0,55.0,58.0,55.0,56.0,54.0,55.0,55.0,62.0
53.0,54.0,56.0,51.0,56.0,53.0,53.0,50.0,53.0,53.0,54.0
50.0,52.0,52.0,50.0,55.0,52.0,53.0,49.0,52.0,52.0,54.0
48.0,53.0,51.0,48.0,53.0,51.0,50.0,47.0,52.0,51.0,53.0
48.0,50.0,47.0,46.0,51.0,49.0,50.0,46.0,51.0,49.0,49.0
46.0,49.0,48.0,46.0,50.0,49.0,49.0,45.0,49.0,48.0,49.0
44.0,48.0,47.0,45.0,48.0,48.0,49.0,44.0,49.0,48.0,47.0
46.0,49.0,47.0,44.0,47.0,48.0,47.0,43.0,47.0,47.0,47.0
47.0,49.0,46.0,43.0,47.0,47.0,47.0,43.0,48.0,47.0,48.0
46.0,50.0,47.0,44.0,46.0,49.0,47.0,44.0,45.0,49.0,46.0
47.0,49.0,47.0,43.0,47.0,47.0,46.0,43.0,45.0,47.0,48.0
47.0,50.0,48.0,44.0,47.0,48.0,47.0,42.0,46.0,48.0,48.0
46.0,50.0,49.0,43.0,47.0,49.0,47.0,41.0,47.0,49.0,49.0
47.0,51.0,48.0,44.0,48.0,49.0,48.0,45.0,50.0,50.0,50.0
53.0,51.0,49.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,51.0
56.0,52.0,51.0,55.0,55.0,53.0,54.0,54.0,54.0,53.0,51.0
59.0,53.0,56.0,58.0,59.0,55.0,56.0,55.0,58.0,55.0,54.0
60.0,54.0,57.0,58.0,60.0,57.0,62.0,57.0,61.0,57.0,56.0
60.0,55.0,60.0,60.0,63.0,59.0,63.0,60.0,61.0,59.0,57.0
62.0,56.0,61.0,62.0,64.0,60.0,64.0,62.0,62.0,60.0,57.0
61.0,56.0,63.0,63.0,63.0,61.0,65.0,62.0,63.0,60.0,56.0
61.0,56.0,62.0,63.0,64.0,60.0,63.0,63.0,62.0,59.0,56.0
59.0,55.0,63.0,63.0,62.0,59.0,62.0,61.0,60.0,59.0,56.0
57.0,55.0,61.0,59.0,59.0,58.0,60.0,60.0,58.0,58.0,56.0
54.0,55.0,54.0,56.0,56.0,56.0,57.0,57.0,55.0,56.0,55.0
52.0,54.0,50.0,55.0,51.0,55.0,54.0,56.0,54.0,55.0,55.0
49.0,54.0,48.0,55.0,51.0,55.0,53.0,55.0,53.0,55.0,55.0
49.0,54.0,47.0,55.0,49.0,55.0,54.0,56.0,54.0,55.0,55.0
48.0,54.0,46.0,55.0,48.0,55.0,54.0,56.0,54.0,55.0,55.0
47.0,54.0,46.0,55.0,47.0,55.0,54.0,56.0,54.0,55.0,55.0
47.0,53.0,43.0,55.0,47.0,54.0,54.0,55.0,54.0,54.0,55.0
47.0,53.0,42.0,54.0,47.0,55.0,54.0,55.0,53.0,55.0,54.0
47.0,53.0,47.0,55.0,48.0,54.0,53.0,55.0,53.0,54.0,54.0
47.0,52.0,45.0,54.0,49.0,53.0,53.0,55.0,54.0,54.0,54.0
49.0,52.0,45.0,54.0,49.0,53.0,53.0,55.0,53.0,54.0,54.0
48.0,53.0,48.0,53.0,50.0,54.0,53.0,53.0,53.0,54.0,53.0
50.0,53.0,48.0,50.0,50.0,54.0,52.0,53.0,52.0,54.0,53.0
49.0,53.0,48.0,49.0,50.0,54.0,53.0,53.0,53.0,54.0,54.0
55.0,53.0,51.0,54.0,53.0,55.0,53.0,54.0,54.0,55.0,54.0
57.0,53.0,53.0,60.0,57.0,56.0,56.0,57.0,56.0,55.0,54.0
61.0,55.0,56.0,63.0,59.0,57.0,61.0,61.0,58.0,57.0,56.0
62.0,56.0,59.0,65.0,60.0,60.0,64.0,63.0,59.0,60.0,57.0
63.0,57.0,60.0,65.0,61.0,61.0,64.0,64.0,61.0,61.0,58.0
63.0,58.0,62.0,67.0,62.0,61.0,64.0,65.0,61.0,62.0,59.0
63.0,59.0,62.0,67.0,60.0,61.0,64.0,64.0,62.0,62.0,62.0
61.0,59.0,61.0,66.0,60.0,61.0,63.0,64.0,62.0,62.0,60.0
59.0,60.0,61.0,64.0,58.0,60.0,62.0,63.0,61.0,62.0,60.0
56.0,58.0,59.0,61.0,56.0,59.0,61.0,61.0,59.0,60.0,58.0
53.0,56.0,54.0,58.0,52.0,56.0,59.0,59.0,58.0,57.0,58.0
52.0,56.0,51.0,55.0,51.0,57.0,58.0,57.0,56.0,57.0,57.0
55.0,56.0,49.0,55.0,51.0,56.0,57.0,56.0,55.0,57.0,56.0
50.0,55.0,48.0,52.0,48.0,56.0,56.0,57.0,55.0,57.0,55.0
48.0,54.0,48.0,54.0,48.0,55.0,56.0,57.0,55.0,56.0,54.0
50.0,53.0,46.0,54.0,46.0,55.0,55.0,55.0,55.0,55.0,54.0
53.0,53.0,47.0,54.0,47.0,55.0,55.0,55.0,55.0,56.0,54.0
54.0,52.0,46.0,54.0,47.0,55.0,55.0,55.0,54.0,55.0,53.0
52.0,52.0,49.0,53.0,48.0,55.0,55.0,54.0,54.0,55.0,53.0
50.0,52.0,49.0,52.0,49.0,54.0,54.0,54.0,54.0,55.0,53.0
49.0,52.0,50.0,52.0,49.0,55.0,54.0,54.0,55.0,55.0,53.0
51.0,53.0,50.0,52.0,49.0,55.0,54.0,53.0,55.0,55.0,54.0
53.0,53.0,50.0,50.0,50.0,55.0,54.0,53.0,55.0,55.0,54.0
53.0,53.0,50.0,52.0,51.0,55.0,55.0,54.0,55.0,55.0,54.0
56.0,54.0,52.0,54.0,53.0,55.0,56.0,55.0,55.0,56.0,55.0
59.0,55.0,54.0,58.0,55.0,58.0,57.0,55.0,57.0,59.0,55.0
61.0,56.0,57.0,61.0,56.0,59.0,58.0,58.0,58.0,60.0,57.0
61.0,57.0,59.0,61.0,59.0,60.0,60.0,59.0,59.0,60.0,57.0
61.0,59.0,60.0,61.0,60.0,61.0,60.0,60.0,58.0,62.0,59.0
62.0,60.0,59.0,61.0,61.0,62.0,59.0,59.0,59.0,62.0,61.0
60.0,62.0,59.0,62.0,61.0,64.0,60.0,59.0,59.0,64.0,62.0
59.0,63.0,59.0,62.0,61.0,64.0,60.0,60.0,61.0,64.0,64.0
58.0,64.0,58.0,62.0,60.0,64.0,59.0,62.0,60.0,64.0,67.0
58.0,63.0,58.0,62.0,60.0,64.0,59.0,62.0,60.0,64.0,64.0
58.0,61.0,58.0,62.0,59.0,62.0,58.0,61.0,59.0,62.0,63.0
58.0,60.0,58.0,62.0,58.0,61.0,58.0,62.0,57.0,62.0,62.0
58.0,60.0,57.0,62.0,58.0,61.0,58.0,62.0,58.0,62.0,62.0
58.0,60.0,57.0,62.0,57.0,61.0,59.0,62.0,58.0,62.0,63.0
60.0,59.0,57.0,62.0,56.0,61.0,59.0,62.0,58.0,62.0,62.0
60.0,60.0,57.0,62.0,56.0,61.0,59.0,62.0,60.0,62.0,61.0
58.0,60.0,58.0,62.0,57.0,62.0,61.0,62.0,60.0,62.0,60.0
60.0,60.0,58.0,63.0,57.0,62.0,61.0,63.0,60.0,62.0,59.0
60.0,61.0,58.0,63.0,58.0,62.0,61.0,63.0,60.0,62.0,62.0
60.0,61.0,58.0,63.0,58.0,62.0,62.0,63.0,60.0,62.0,60.0
61.0,61.0,58.0,63.0,58.0,62.0,62.0,63.0,60.0,62.0,62.0
61.0,62.0,58.0,63.0,59.0,62.0,63.0,64.0,61.0,63.0,63.0
62.0,62.0,59.0,63.0,59.0,62.0,63.0,64.0,61.0,63.0,61.0
62.0,61.0,59.0,64.0,60.0,63.0,63.0,64.0,61.0,63.0,61.0
62.0,60.0,60.0,64.0,60.0,63.0,64.0,64.0,61.0,63.0,61.0
64.0,61.0,61.0,66.0,62.0,65.0,65.0,66.0,63.0,66.0,66.0
64.0,67.0,62.0,67.0,62.0,69.0,66.0,67.0,63.0,69.0,71.0
65.0,71.0,63.0,71.0,64.0,72.0,69.0,72.0,67.0,73.0,72.0
68.0,76.0,64.0,74.0,65.0,76.0,73.0,77.0,72.0,78.0,78.0
72.0,77.0,65.0,78.0,65.0,79.0,79.0,79.0,77.0,80.0,77.0
72.0,76.0,64.0,79.0,66.0,79.0,81.0,80.0,79.0,80.0,78.0
75.0,77.0,65.0,79.0,68.0,78.0,81.0,80.0,79.0,80.0,79.0
74.0,75.0,67.0,78.0,67.0,76.0,79.0,78.0,79.0,78.0,78.0
68.0,73.0,66.0,75.0,65.0,73.0,75.0,75.0,75.0,75.0,77.0
66.0,71.0,64.0,73.0,64.0,71.0,73.0,73.0,73.0,72.0,73.0
66.0,70.0,62.0,72.0,64.0,70.0,73.0,72.0,73.0,71.0,70.0
72.0,69.0,64.0,71.0,64.0,69.0,72.0,70.0,72.0,70.0,71.0
71.0,68.0,63.0,71.0,67.0,69.0,72.0,70.0,71.0,70.0,71.0
70.0,68.0,69.0,71.0,70.0,68.0,71.0,70.0,70.0,69.0,69.0
70.0,69.0,70.0,70.0,70.0,69.0,70.0,70.0,70.0,70.0,69.0
70.0,68.0,70.0,70.0,69.0,68.0,70.0,68.0,68.0,69.0,68.0
68.0,67.0,69.0,69.0,68.0,68.0,70.0,67.0,68.0,68.0,67.0
68.0,63.0,69.0,68.0,67.0,65.0,68.0,66.0,68.0,66.0,69.0
67.0,64.0,68.0,68.0,66.0,64.0,67.0,66.0,65.0,66.0,70.0
67.0,63.0,67.0,67.0,65.0,64.0,67.0,66.0,65.0,65.0,69.0
66.0,64.0,65.0,66.0,65.0,64.0,65.0,64.0,63.0,65.0,67.0
66.0,62.0,64.0,65.0,63.0,63.0,65.0,64.0,63.0,64.0,67.0
66.0,62.0,63.0,65.0,64.0,61.0,64.0,64.0,61.0,63.0,65.0
68.0,64.0,63.0,68.0,65.0,67.0,67.0,68.0,62.0,68.0,65.0
71.0,67.0,65.0,73.0,67.0,71.0,69.0,73.0,66.0,72.0,67.0
73.0,69.0,69.0,77.0,71.0,74.0,74.0,76.0,72.0,75.0,69.0
76.0,70.0,71.0,80.0,74.0,76.0,77.0,79.0,75.0,76.0,70.0
79.0,71.0,74.0,81.0,76.0,77.0,79.0,81.0,78.0,78.0,72.0
79.0,73.0,75.0,81.0,79.0,77.0,82.0,81.0,79.0,79.0,76.0
79.0,75.0,77.0,80.0,77.0,79.0,81.0,80.0,79.0,80.0,76.0
79.0,74.0,76.0,81.0,76.0,79.0,81.0,81.0,80.0,80.0,76.0
76.0,74.0,75.0,79.0,74.0,78.0,79.0,80.0,78.0,79.0,74.0
72.0,71.0,74.0,74.0,71.0,74.0,76.0,74.0,75.0,74.0,72.0
70.0,65.0,71.0,68.0,70.0,65.0,68.0,66.0,70.0,67.0,67.0
69.0,62.0,67.0,65.0,69.0,62.0,68.0,63.0,67.0,65.0,66.0
70.0,66.0,65.0,63.0,68.0,65.0,65.0,61.0,63.0,65.0,64.0
68.0,64.0,63.0,61.0,66.0,64.0,63.0,60.0,60.0,64.0,62.0
68.0,64.0,58.0,59.0,63.0,63.0,60.0,58.0,56.0,62.0,62.0
63.0,59.0,58.0,60.0,62.0,61.0,58.0,59.0,55.0,62.0,56.0
59.0,55.0,54.0,63.0,62.0,60.0,56.0,63.0,55.0,60.0,55.0
58.0,55.0,55.0,60.0,58.0,61.0,53.0,58.0,54.0,59.0,54.0
57.0,55.0,52.0,62.0,62.0,63.0,52.0,56.0,53.0,60.0,50.0
54.0,52.0,53.0,57.0,60.0,60.0,52.0,55.0,52.0,58.0,50.0
56.0,49.0,53.0,56.0,58.0,59.0,51.0,54.0,51.0,58.0,47.0
55.0,48.0,54.0,54.0,58.0,58.0,49.0,52.0,49.0,56.0,47.0
52.0,47.0,57.0,52.0,55.0,56.0,47.0,50.0,49.0,54.0,47.0
51.0,47.0,55.0,54.0,54.0,56.0,49.0,49.0,47.0,54.0,45.0
60.0,52.0,53.0,59.0,58.0,60.0,55.0,58.0,53.0,60.0,50.0
65.0,58.0,58.0,68.0,62.0,67.0,60.0,66.0,60.0,67.0,55.0
65.0,63.0,62.0,71.0,63.0,71.0,69.0,69.0,66.0,71.0,59.0
67.0,67.0,64.0,72.0,65.0,74.0,71.0,72.0,69.0,74.0,64.0
67.0,69.0,66.0,73.0,67.0,76.0,73.0,74.0,71.0,76.0,67.0
67.0,72.0,67.0,76.0,67.0,79.0,75.0,76.0,72.0,78.0,68.0
67.0,73.0,69.0,78.0,68.0,80.0,77.0,78.0,75.0,80.0,70.0
66.0,74.0,68.0,77.0,70.0,80.0,75.0,78.0,74.0,80.0,74.0
66.0,74.0,68.0,76.0,69.0,79.0,74.0,77.0,73.0,79.0,74.0
62.0,72.0,67.0,68.0,67.0,73.0,70.0,69.0,71.0,74.0,70.0
57.0,65.0,62.0,64.0,61.0,66.0,65.0,62.0,62.0,66.0,67.0
56.0,62.0,55.0,62.0,59.0,65.0,61.0,58.0,59.0,64.0,62.0
56.0,59.0,54.0,58.0,56.0,65.0,57.0,60.0,56.0,65.0,56.0
54.0,58.0,53.0,58.0,55.0,65.0,57.0,59.0,55.0,64.0,54.0
54.0,57.0,50.0,58.0,53.0,62.0,56.0,56.0,56.0,61.0,54.0
52.0,56.0,53.0,56.0,51.0,61.0,55.0,57.0,54.0,60.0,53.0
53.0,54.0,50.0,56.0,51.0,59.0,55.0,56.0,51.0,58.0,51.0
53.0,52.0,51.0,57.0,55.0,56.0,55.0,56.0,52.0,57.0,50.0
54.0,51.0,52.0,56.0,56.0,56.0,56.0,55.0,52.0,57.0,49.0
56.0,50.0,52.0,55.0,56.0,56.0,54.0,55.0,51.0,56.0,47.0
58.0,50.0,52.0,55.0,54.0,55.0,54.0,52.0,51.0,55.0,47.0
59.0,50.0,54.0,55.0,54.0,54.0,52.0,54.0,49.0,55.0,47.0
60.0,48.0,53.0,54.0,55.0,53.0,52.0,53.0,49.0,53.0,46.0
58.0,47.0,54.0,55.0,55.0,53.0,52.0,53.0,50.0,53.0,46.0
63.0,52.0,55.0,60.0,59.0,59.0,56.0,57.0,53.0,58.0,50.0
64.0,57.0,57.0,66.0,64.0,65.0,61.0,64.0,57.0,64.0,54.0
70.0,61.0,62.0,72.0,67.0,71.0,67.0,72.0,62.0,69.0,61.0
73.0,68.0,65.0,78.0,69.0,76.0,72.0,79.0,67.0,74.0,69.0
74.0,76.0,66.0,81.0,71.0,78.0,76.0,81.0,72.0,78.0,75.0
75.0,77.0,68.0,82.0,72.0,79.0,80.0,82.0,74.0,80.0,78.0
75.0,78.0,69.0,83.0,72.0,78.0,83.0,83.0,78.0,80.0,79.0
77.0,77.0,70.0,82.0,72.0,77.0,82.0,82.0,79.0,79.0,80.0
74.0,76.0,70.0,80.0,70.0,77.0,80.0,79.0,79.0,78.0,78.0
72.0,74.0,68.0,76.0,67.0,73.0,77.0,75.0,77.0,74.0,76.0
70.0,72.0,64.0,73.0,64.0,71.0,73.0,72.0,74.0,72.0,74.0
70.0,68.0,62.0,71.0,63.0,69.0,73.0,70.0,73.0,71.0,71.0
72.0,68.0,63.0,71.0,65.0,70.0,73.0,70.0,72.0,71.0,69.0
72.0,67.0,65.0,71.0,65.0,69.0,73.0,70.0,71.0,70.0,67.0
71.0,67.0,66.0,71.0,67.0,69.0,72.0,70.0,71.0,70.0,68.0
71.0,66.0,67.0,71.0,70.0,69.0,72.0,71.0,70.0,70.0,68.0
71.0,66.0,66.0,71.0,71.0,70.0,71.0,71.0,70.0,71.0,68.0
71.0,66.0,69.0,71.0,70.0,70.0,69.0,71.0,67.0,71.0,66.0
70.0,66.0,69.0,71.0,71.0,69.0,69.0,71.0,68.0,71.0,69.0
71.0,66.0,68.0,71.0,70.0,69.0,71.0,71.0,69.0,71.0,69.0
70.0,64.0,68.0,71.0,71.0,69.0,70.0,71.0,68.0,71.0,67.0
69.0,63.0,68.0,71.0,72.0,68.0,70.0,71.0,67.0,70.0,63.0
69.0,61.0,68.0,70.0,72.0,68.0,71.0,71.0,68.0,70.0,62.0
69.0,61.0,67.0,70.0,69.0,69.0,67.0,71.0,64.0,70.0,58.0
69.0,62.0,66.0,71.0,65.0,69.0,66.0,71.0,63.0,70.0,58.0
68.0,62.0,65.0,72.0,62.0,70.0,65.0,71.0,63.0,70.0,58.0
67.0,63.0,63.0,71.0,63.0,73.0,67.0,70.0,63.0,72.0,58.0
66.0,64.0,62.0,71.0,63.0,71.0,65.0,70.0,63.0,71.0,59.0
66.0,64.0,63.0,71.0,63.0,72.0,67.0,70.0,63.0,71.0,59.0
64.0,65.0,62.0,70.0,64.0,72.0,67.0,70.0,63.0,72.0,59.0
64.0,65.0,62.0,70.0,63.0,72.0,67.0,71.0,63.0,71.0,60.0
63.0,63.0,63.0,69.0,63.0,69.0,65.0,71.0,63.0,69.0,60.0
63.0,62.0,62.0,68.0,60.0,68.0,64.0,66.0,62.0,67.0,59.0
60.0,60.0,60.0,63.0,58.0,65.0,62.0,64.0,60.0,64.0,56.0
57.0,58.0,57.0,61.0,55.0,63.0,58.0,61.0,56.0,62.0,54.0
56.0,56.0,54.0,58.0,54.0,62.0,57.0,58.0,55.0,61.0,53.0
56.0,54.0,54.0,58.0,53.0,60.0,55.0,55.0,54.0,59.0,52.0
54.0,53.0,53.0,56.0,53.0,60.0,54.0,55.0,54.0,58.0,50.0
53.0,53.0,52.0,54.0,52.0,58.0,53.0,54.0,52.0,58.0,50.0
52.0,52.0,51.0,53.0,50.0,57.0,50.0,53.0,48.0,57.0,51.0
49.0,52.0,51.0,54.0,49.0,56.0,50.0,54.0,50.0,56.0,51.0
49.0,53.0,50.0,54.0,48.0,55.0,50.0,54.0,51.0,56.0,52.0
49.0,52.0,49.0,54.0,47.0,55.0,51.0,55.0,52.0,55.0,52.0
51.0,52.0,49.0,55.0,44.0,55.0,52.0,55.0,51.0,55.0,52.0
49.0,52.0,44.0,55.0,47.0,52.0,53.0,55.0,51.0,54.0,53.0
49.0,50.0,44.0,55.0,46.0,51.0,53.0,55.0,53.0,52.0,49.0
51.0,48.0,45.0,54.0,46.0,49.0,52.0,52.0,51.0,51.0,49.0
55.0,48.0,45.0,54.0,47.0,49.0,51.0,52.0,50.0,50.0,47.0
55.0,47.0,45.0,54.0,49.0,49.0,49.0,52.0,49.0,49.0,47.0
55.0,47.0,47.0,55.0,52.0,49.0,49.0,52.0,48.0,50.0,47.0
55.0,47.0,48.0,54.0,52.0,50.0,49.0,52.0,48.0,50.0,47.0
55.0,48.0,50.0,55.0,53.0,51.0,49.0,53.0,48.0,51.0,47.0
55.0,48.0,50.0,55.0,54.0,51.0,50.0,54.0,48.0,52.0,48.0
55.0,48.0,52.0,57.0,54.0,52.0,50.0,54.0,49.0,52.0,48.0
56.0,49.0,52.0,58.0,53.0,52.0,52.0,55.0,50.0,52.0,49.0
58.0,49.0,52.0,59.0,53.0,52.0,52.0,55.0,50.0,52.0,49.0
60.0,49.0,52.0,60.0,53.0,53.0,53.0,56.0,50.0,53.0,50.0
62.0,49.0,53.0,62.0,55.0,54.0,54.0,57.0,50.0,54.0,50.0
64.0,51.0,54.0,63.0,57.0,55.0,52.0,57.0,50.0,54.0,51.0
64.0,49.0,56.0,63.0,61.0,53.0,50.0,56.0,49.0,51.0,49.0
65.0,49.0,58.0,63.0,56.0,52.0,50.0,54.0,49.0,51.0,49.0
61.0,48.0,59.0,61.0,56.0,51.0,51.0,53.0,49.0,50.0,53.0
58.0,50.0,55.0,59.0,56.0,52.0,50.0,53.0,47.0,51.0,53.0
58.0,50.0,53.0,57.0,55.0,52.0,50.0,53.0,47.0,51.0,52.0
56.0,52.0,52.0,56.0,53.0,54.0,50.0,51.0,52.0,52.0,53.0
56.0,50.0,51.0,54.0,53.0,53.0,50.0,52.0,53.0,52.0,52.0
55.0,51.0,52.0,54.0,53.0,53.0,50.0,51.0,53.0,51.0,52.0
55.0,49.0,52.0,53.0,53.0,52.0,52.0,50.0,53.0,50.0,50.0
55.0,47.0,52.0,52.0,53.0,51.0,49.0,49.0,51.0,50.0,47.0
54.0,47.0,51.0,51.0,53.0,49.0,50.0,47.0,50.0,50.0,47.0
54.0,46.0,51.0,49.0,52.0,49.0,49.0,46.0,48.0,49.0,45.0
52.0,45.0,50.0,49.0,51.0,47.0,48.0,43.0,44.0,46.0,46.0
53.0,47.0,49.0,52.0,52.0,50.0,48.0,51.0,50.0,50.0,46.0
54.0,48.0,50.0,55.0,54.0,53.0,53.0,54.0,53.0,53.0,49.0
54.0,50.0,51.0,57.0,55.0,55.0,57.0,56.0,55.0,56.0,49.0
55.0,51.0,52.0,58.0,56.0,56.0,57.0,58.0,56.0,57.0,51.0
56.0,53.0,54.0,60.0,58.0,58.0,59.0,60.0,57.0,59.0,52.0
56.0,54.0,55.0,61.0,58.0,60.0,61.0,60.0,59.0,61.0,54.0
56.0,54.0,56.0,61.0,58.0,60.0,61.0,62.0,60.0,61.0,54.0
58.0,55.0,56.0,62.0,59.0,60.0,61.0,62.0,60.0,62.0,54.0
56.0,55.0,56.0,61.0,58.0,60.0,59.0,62.0,58.0,61.0,53.0
55.0,53.0,55.0,54.0,55.0,56.0,57.0,54.0,55.0,57.0,53.0
48.0,49.0,52.0,47.0,52.0,49.0,49.0,45.0,47.0,48.0,49.0
46.0,48.0,50.0,45.0,50.0,49.0,48.0,43.0,48.0,48.0,47.0
45.0,45.0,45.0,44.0,49.0,46.0,44.0,40.0,43.0,46.0,46.0
41.0,42.0,46.0,42.0,48.0,42.0,42.0,42.0,42.0,44.0,44.0
41.0,41.0,42.0,42.0,47.0,41.0,41.0,43.0,43.0,42.0,44.0
39.0,37.0,41.0,42.0,47.0,40.0,40.0,38.0,42.0,41.0,38.0
39.0,39.0,37.0,42.0,45.0,41.0,38.0,38.0,37.0,39.0,40.0
39.0,40.0,40.0,41.0,45.0,42.0,37.0,37.0,37.0,39.0,40.0
40.0,39.0,38.0,39.0,40.0,41.0,36.0,35.0,42.0,39.0,38.0
39.0,36.0,37.0,37.0,38.0,40.0,36.0,34.0,41.0,38.0,37.0
37.0,37.0,38.0,36.0,40.0,40.0,36.0,33.0,38.0,38.0,34.0
37.0,38.0,35.0,36.0,38.0,38.0,33.0,33.0,35.0,36.0,36.0
36.0,39.0,35.0,36.0,38.0,38.0,34.0,31.0,36.0,36.0,36.0
39.0,36.0,35.0,36.0,39.0,36.0,33.0,31.0,36.0,34.0,38.0
46.0,40.0,36.0,42.0,47.0,42.0,39.0,41.0,43.0,41.0,42.0
54.0,46.0,45.0,49.0,53.0,50.0,47.0,50.0,49.0,51.0,47.0
55.0,51.0,53.0,55.0,57.0,54.0,56.0,56.0,54.0,55.0,51.0
57.0,55.0,56.0,59.0,61.0,58.0,59.0,60.0,58.0,59.0,56.0
60.0,58.0,59.0,61.0,63.0,61.0,63.0,61.0,61.0,62.0,59.0
61.0,60.0,61.0,63.0,63.0,62.0,64.0,63.0,63.0,63.0,62.0
60.0,62.0,61.0,63.0,63.0,64.0,65.0,63.0,64.0,64.0,64.0
62.0,63.0,62.0,64.0,62.0,65.0,66.0,65.0,64.0,65.0,63.0
60.0,63.0,61.0,63.0,61.0,65.0,64.0,64.0,63.0,65.0,63.0
56.0,60.0,59.0,59.0,56.0,61.0,61.0,59.0,61.0,61.0,60.0
51.0,57.0,56.0,51.0,53.0,55.0,55.0,51.0,57.0,55.0,56.0
51.0,50.0,53.0,51.0,52.0,51.0,55.0,48.0,54.0,51.0,54.0
47.0,50.0,52.0,51.0,51.0,52.0,53.0,52.0,50.0,53.0,50.0
48.0,46.0,50.0,51.0,51.0,48.0,53.0,52.0,49.0,48.0,46.0
48.0,45.0,48.0,50.0,51.0,48.0,51.0,51.0,48.0,50.0,45.0
55.0,48.0,50.0,49.0,54.0,50.0,50.0,50.0,48.0,49.0,45.0
55.0,46.0,50.0,48.0,54.0,50.0,48.0,48.0,47.0,50.0,45.0
54.0,43.0,51.0,49.0,51.0,47.0,47.0,47.0,45.0,46.0,39.0
50.0,45.0,50.0,45.0,52.0,47.0,44.0,42.0,42.0,47.0,43.0
52.0,42.0,46.0,45.0,50.0,45.0,41.0,43.0,41.0,45.0,43.0
47.0,46.0,46.0,44.0,50.0,47.0,41.0,39.0,41.0,46.0,42.0
45.0,42.0,45.0,43.0,47.0,42.0,39.0,38.0,38.0,42.0,42.0
44.0,39.0,41.0,41.0,45.0,41.0,39.0,38.0,37.0,40.0,41.0
43.0,37.0,42.0,41.0,46.0,40.0,39.0,38.0,37.0,39.0,40.0
51.0,42.0,41.0,47.0,52.0,46.0,43.0,46.0,46.0,46.0,43.0
56.0,50.0,50.0,53.0,58.0,56.0,50.0,53.0,54.0,56.0,51.0
62.0,58.0,56.0,59.0,64.0,62.0,60.0,60.0,61.0,62.0,58.0
65.0,63.0,61.0,64.0,68.0,66.0,66.0,65.0,67.0,66.0,63.0
66.0,66.0,64.0,68.0,72.0,69.0,70.0,69.0,71.0,70.0,66.0
68.0,68.0,68.0,71.0,74.0,71.0,72.0,71.0,71.0,71.0,68.0
69.0,69.0,68.0,72.0,74.0,71.0,74.0,72.0,72.0,72.0,70.0
69.0,70.0,67.0,72.0,73.0,71.0,74.0,72.0,73.0,72.0,71.0
67.0,71.0,66.0,70.0,71.0,71.0,72.0,71.0,72.0,72.0,71.0
64.0,67.0,63.0,65.0,65.0,65.0,68.0,66.0,68.0,67.0,68.0
60.0,62.0,60.0,60.0,61.0,60.0,64.0,56.0,65.0,60.0,64.0
57.0,61.0,60.0,53.0,57.0,57.0,61.0,51.0,61.0,57.0,59.0
55.0,58.0,58.0,54.0,58.0,56.0,58.0,54.0,56.0,55.0,57.0
54.0,57.0,57.0,56.0,60.0,54.0,58.0,55.0,55.0,55.0,58.0
54.0,57.0,56.0,54.0,60.0,54.0,56.0,55.0,52.0,56.0,58.0
